25344.5,0.00E+00
25339.5,2.98E-09
25334.5,2.98E-09
25329.5,2.98E-09
25324.5,2.98E-09
25319.5,5.95E-09
25314.5,8.93E-09
25309.5,1.19E-08
25304.5,1.49E-08
25299.5,1.79E-08
25294.5,2.68E-08
25289.5,3.57E-08
25284.5,4.46E-08
25279.5,5.95E-08
25274.5,7.74E-08
25269.5,9.82E-08
25264.5,1.22E-07
25259.5,1.49E-07
25254.5,1.82E-07
25249.5,2.14E-07
25244.5,2.53E-07
25239.5,2.98E-07
25234.5,3.51E-07
25229.5,4.14E-07
25224.5,4.82E-07
25219.5,5.54E-07
25214.5,6.22E-07
25209.5,6.88E-07
25204.5,7.53E-07
25199.5,8.21E-07
25194.5,8.99E-07
25189.5,9.76E-07
25184.5,1.06E-06
25179.5,1.14E-06
25174.5,1.23E-06
25169.5,1.32E-06
25164.5,1.41E-06
25159.5,1.52E-06
25154.5,1.65E-06
25149.5,1.79E-06
25144.5,1.94E-06
25139.5,2.11E-06
25134.5,2.30E-06
25129.5,2.51E-06
25124.5,2.73E-06
25119.5,2.96E-06
25114.5,3.19E-06
25109.5,3.43E-06
25104.5,3.67E-06
25099.5,3.93E-06
25094.5,4.21E-06
25089.5,4.49E-06
25084.5,4.80E-06
25079.5,5.11E-06
25074.5,5.42E-06
25069.5,5.74E-06
25064.5,6.09E-06
25059.5,6.51E-06
25054.5,7.02E-06
25049.5,7.63E-06
25044.5,8.30E-06
25039.5,9.02E-06
25034.5,9.78E-06
25029.5,1.06E-05
25024.5,1.15E-05
25019.5,1.25E-05
25014.5,1.35E-05
25009.5,1.46E-05
25004.5,1.59E-05
24999.5,1.72E-05
24994.5,1.90E-05
24989.5,2.08E-05
24984.5,2.29E-05
24979.5,2.51E-05
24974.5,2.75E-05
24969.5,3.01E-05
24964.5,3.31E-05
24959.5,3.64E-05
24954.5,3.97E-05
24949.5,4.33E-05
24944.5,4.80E-05
24939.5,5.32E-05
24934.5,5.78E-05
24929.5,6.28E-05
24924.5,6.73E-05
24919.5,7.21E-05
24914.5,7.82E-05
24909.5,8.46E-05
24904.5,9.05E-05
24899.5,9.68E-05
24894.5,1.01E-04
24889.5,1.05E-04
24884.5,1.11E-04
24879.5,1.17E-04
24874.5,1.22E-04
24869.5,1.27E-04
24864.5,1.33E-04
24859.5,1.39E-04
24854.5,1.45E-04
24849.5,1.51E-04
24844.5,1.59E-04
24839.5,1.68E-04
24834.5,1.75E-04
24829.5,1.82E-04
24824.5,1.90E-04
24819.5,1.98E-04
24814.5,2.04E-04
24809.5,2.10E-04
24804.5,2.18E-04
24799.5,2.27E-04
24794.5,2.34E-04
24789.5,2.40E-04
24784.5,2.47E-04
24779.5,2.54E-04
24774.5,2.59E-04
24769.5,2.64E-04
24764.5,2.69E-04
24759.5,2.74E-04
24754.5,2.79E-04
24749.5,2.84E-04
24744.5,2.89E-04
24739.5,2.94E-04
24734.5,2.99E-04
24729.5,3.05E-04
24724.5,3.05E-04
24719.5,3.05E-04
24714.5,3.05E-04
24709.5,3.05E-04
24704.5,3.07E-04
24699.5,3.10E-04
24694.5,3.10E-04
24689.5,3.10E-04
24684.5,3.13E-04
24679.5,3.16E-04
24674.5,3.19E-04
24669.5,3.22E-04
24664.5,3.31E-04
24659.5,3.40E-04
24654.5,3.49E-04
24649.5,3.58E-04
24644.5,3.71E-04
24639.5,3.84E-04
24634.5,4.03E-04
24629.5,4.24E-04
24624.5,4.48E-04
24619.5,4.73E-04
24614.5,5.03E-04
24609.5,5.34E-04
24604.5,5.67E-04
24599.5,6.01E-04
24594.5,6.44E-04
24589.5,6.88E-04
24584.5,7.36E-04
24579.5,7.85E-04
24574.5,8.41E-04
24569.5,9.00E-04
24564.5,9.63E-04
24559.5,1.03E-03
24554.5,1.10E-03
24549.5,1.17E-03
24544.5,1.25E-03
24539.5,1.33E-03
24534.5,1.41E-03
24529.5,1.48E-03
24524.5,1.56E-03
24519.5,1.65E-03
24514.5,1.73E-03
24509.5,1.81E-03
24504.5,1.88E-03
24499.5,1.96E-03
24494.5,2.04E-03
24489.5,2.12E-03
24484.5,2.19E-03
24479.5,2.26E-03
24474.5,2.33E-03
24469.5,2.39E-03
24464.5,2.46E-03
24459.5,2.51E-03
24454.5,2.58E-03
24449.5,2.64E-03
24444.5,2.68E-03
24439.5,2.73E-03
24434.5,2.77E-03
24429.5,2.81E-03
24424.5,2.85E-03
24419.5,2.88E-03
24414.5,2.90E-03
24409.5,2.92E-03
24404.5,2.95E-03
24399.5,2.97E-03
24394.5,2.97E-03
24389.5,2.98E-03
24384.5,2.97E-03
24379.5,2.97E-03
