17404.5,0.00E+00
17399.5,0.00E+00
17394.5,2.87E-09
17389.5,2.87E-09
17384.5,5.75E-09
17379.5,8.62E-09
17374.5,1.15E-08
17369.5,1.44E-08
17364.5,1.72E-08
17359.5,2.30E-08
17354.5,2.87E-08
17349.5,3.74E-08
17344.5,4.02E-08
17339.5,4.31E-08
17334.5,4.31E-08
17329.5,4.31E-08
17324.5,4.02E-08
17319.5,4.02E-08
17314.5,3.74E-08
17309.5,3.45E-08
17304.5,3.45E-08
17299.5,3.45E-08
17294.5,3.16E-08
17289.5,2.87E-08
17284.5,3.16E-08
17279.5,3.16E-08
17274.5,3.16E-08
17269.5,3.45E-08
17264.5,3.74E-08
17259.5,4.31E-08
17254.5,4.60E-08
17249.5,4.89E-08
17244.5,5.75E-08
17239.5,6.90E-08
17234.5,8.91E-08
17229.5,1.15E-07
17224.5,1.52E-07
17219.5,1.98E-07
17214.5,2.41E-07
17209.5,2.90E-07
17204.5,3.74E-07
17199.5,4.80E-07
17194.5,5.75E-07
17189.5,6.90E-07
17184.5,8.97E-07
17179.5,1.16E-06
17174.5,1.45E-06
17169.5,1.82E-06
17164.5,2.14E-06
17159.5,2.52E-06
17154.5,3.11E-06
17149.5,3.82E-06
17144.5,4.24E-06
17139.5,4.72E-06
17134.5,5.24E-06
17129.5,5.83E-06
17124.5,6.32E-06
17119.5,6.88E-06
17114.5,7.83E-06
17109.5,8.91E-06
17104.5,9.93E-06
17099.5,1.11E-05
17094.5,1.17E-05
17089.5,1.23E-05
17084.5,1.38E-05
17079.5,1.56E-05
17074.5,1.72E-05
17069.5,1.91E-05
17064.5,2.19E-05
17059.5,2.51E-05
17054.5,3.17E-05
17049.5,3.96E-05
17044.5,4.92E-05
17039.5,6.05E-05
17034.5,7.39E-05
17029.5,8.95E-05
17024.5,1.08E-04
17019.5,1.28E-04
17014.5,1.51E-04
17009.5,1.77E-04
17004.5,2.03E-04
16999.5,2.32E-04
16994.5,2.61E-04
16989.5,2.92E-04
16984.5,3.38E-04
16979.5,3.89E-04
16974.5,4.34E-04
16969.5,4.83E-04
16964.5,5.40E-04
16959.5,6.02E-04
16954.5,6.56E-04
16949.5,7.12E-04
16944.5,7.71E-04
16939.5,8.34E-04
16934.5,8.91E-04
16929.5,9.50E-04
16924.5,1.01E-03
16919.5,1.07E-03
16914.5,1.12E-03
16909.5,1.18E-03
16904.5,1.25E-03
16899.5,1.31E-03
16894.5,1.36E-03
16889.5,1.41E-03
16884.5,1.46E-03
16879.5,1.51E-03
16874.5,1.56E-03
16869.5,1.61E-03
16864.5,1.66E-03
16859.5,1.72E-03
16854.5,1.77E-03
16849.5,1.82E-03
16844.5,1.87E-03
16839.5,1.93E-03
16834.5,1.98E-03
16829.5,2.02E-03
16824.5,2.08E-03
16819.5,2.14E-03
16814.5,2.18E-03
16809.5,2.21E-03
16804.5,2.25E-03
16799.5,2.29E-03
16794.5,2.32E-03
16789.5,2.35E-03
16784.5,2.38E-03
16779.5,2.40E-03
16774.5,2.43E-03
16769.5,2.46E-03
16764.5,2.49E-03
16759.5,2.52E-03
16754.5,2.56E-03
16749.5,2.60E-03
16744.5,2.65E-03
16739.5,2.68E-03
16734.5,2.71E-03
16729.5,2.73E-03
16724.5,2.77E-03
16719.5,2.80E-03
16714.5,2.82E-03
16709.5,2.84E-03
16704.5,2.86E-03
16699.5,2.87E-03
16694.5,2.86E-03
16689.5,2.85E-03
16684.5,2.84E-03
16679.5,2.82E-03
16674.5,2.77E-03
16669.5,2.73E-03
16664.5,2.69E-03
16659.5,2.66E-03
16654.5,2.61E-03
16649.5,2.56E-03
16644.5,2.52E-03
16639.5,2.48E-03
16634.5,2.44E-03
16629.5,2.40E-03
16624.5,2.36E-03
16619.5,2.32E-03
16614.5,2.28E-03
16609.5,2.24E-03
16604.5,2.20E-03
16599.5,2.16E-03
16594.5,2.11E-03
16589.5,2.06E-03
16584.5,2.01E-03
16579.5,1.96E-03
16574.5,1.89E-03
16569.5,1.83E-03
16564.5,1.76E-03
16559.5,1.69E-03
16554.5,1.63E-03
16549.5,1.57E-03
16544.5,1.49E-03
16539.5,1.42E-03
16534.5,1.36E-03
16529.5,1.30E-03
16524.5,1.24E-03
16519.5,1.19E-03
16514.5,1.13E-03
16509.5,1.08E-03
16504.5,1.02E-03
16499.5,9.71E-04
16494.5,9.22E-04
16489.5,8.73E-04
16484.5,8.30E-04
16479.5,7.89E-04
16474.5,7.39E-04
16469.5,6.89E-04
16464.5,6.41E-04
16459.5,5.94E-04
16454.5,5.49E-04
16449.5,5.05E-04
16444.5,4.73E-04
16439.5,4.41E-04
16434.5,4.12E-04
16429.5,3.83E-04
16424.5,3.60E-04
16419.5,3.39E-04
16414.5,3.18E-04
16409.5,2.99E-04
16404.5,2.76E-04
16399.5,2.55E-04
16394.5,2.39E-04
16389.5,2.23E-04
16384.5,1.98E-04
16379.5,1.75E-04
16374.5,1.57E-04
16369.5,1.41E-04
16364.5,1.26E-04
16359.5,1.13E-04
16354.5,9.96E-05
16349.5,8.75E-05
16344.5,7.67E-05
16339.5,6.70E-05
16334.5,5.74E-05
16329.5,4.91E-05
16324.5,4.18E-05
16319.5,3.55E-05
16314.5,2.90E-05
16309.5,2.35E-05
16304.5,1.90E-05
16299.5,1.52E-05
16294.5,1.26E-05
16289.5,1.05E-05
16284.5,9.05E-06
16279.5,7.82E-06
16274.5,6.94E-06
16269.5,6.17E-06
16264.5,5.49E-06
16259.5,4.91E-06
16254.5,4.29E-06
16249.5,3.77E-06
16244.5,3.38E-06
16239.5,3.04E-06
16234.5,2.45E-06
16229.5,1.97E-06
16224.5,1.52E-06
16219.5,1.16E-06
16214.5,8.48E-07
16209.5,6.09E-07
16204.5,4.54E-07
16199.5,3.36E-07
16194.5,2.18E-07
16189.5,1.38E-07
16184.5,1.01E-07
16179.5,7.47E-08
16174.5,5.46E-08
16169.5,3.74E-08
16164.5,2.59E-08
16159.5,1.72E-08
16154.5,8.62E-09
16149.5,5.75E-09
16144.5,2.87E-09
16139.5,2.87E-09
16134.5,2.87E-09
16129.5,0.00E+00
16124.5,0.00E+00
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
